,Bundesland,AnzahlFall,AnzahlGenesen,AnzahlTodesfall,Female,Unknown,Male,A00-A04,A05-A14,A15-A34,A35-A59,A60-A79,A80+,A_unknown
2020-06-02,Berlin,41.0,40.0,1.0,16.0,0.0,25.0,3.0,1.0,16.0,14.0,4.0,3.0,0.0
2020-06-03,Berlin,55.0,54.0,1.0,28.0,0.0,27.0,2.0,10.0,19.0,18.0,4.0,2.0,0.0
2020-06-04,Berlin,32.0,32.0,0.0,12.0,0.0,20.0,6.0,3.0,12.0,10.0,0.0,1.0,0.0
2020-06-05,Berlin,35.0,34.0,1.0,16.0,0.0,19.0,0.0,6.0,14.0,13.0,1.0,1.0,0.0
2020-06-06,Berlin,16.0,16.0,0.0,8.0,0.0,8.0,1.0,4.0,4.0,4.0,2.0,1.0,0.0
2020-06-07,Berlin,8.0,8.0,0.0,7.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0
2020-06-08,Berlin,29.0,29.0,0.0,19.0,0.0,10.0,3.0,1.0,12.0,10.0,3.0,0.0,0.0
2020-06-09,Berlin,56.0,56.0,0.0,29.0,0.0,27.0,6.0,10.0,17.0,20.0,3.0,0.0,0.0
2020-06-10,Berlin,80.0,79.0,1.0,40.0,0.0,40.0,9.0,10.0,26.0,25.0,5.0,5.0,0.0
2020-06-11,Berlin,50.0,50.0,0.0,25.0,0.0,25.0,4.0,13.0,15.0,11.0,4.0,3.0,0.0
2020-06-12,Berlin,42.0,41.0,1.0,13.0,0.0,29.0,5.0,5.0,19.0,9.0,1.0,3.0,0.0
2020-06-13,Berlin,67.0,67.0,0.0,34.0,0.0,33.0,6.0,22.0,20.0,10.0,6.0,3.0,0.0
2020-06-14,Berlin,12.0,12.0,0.0,8.0,0.0,4.0,0.0,1.0,2.0,6.0,2.0,1.0,0.0
2020-06-15,Berlin,31.0,31.0,0.0,19.0,0.0,12.0,2.0,4.0,9.0,11.0,3.0,2.0,0.0
2020-06-16,Berlin,75.0,75.0,0.0,44.0,0.0,31.0,4.0,16.0,26.0,21.0,6.0,2.0,0.0
2020-06-17,Berlin,85.0,85.0,0.0,41.0,0.0,44.0,11.0,16.0,27.0,22.0,5.0,4.0,0.0
2020-06-18,Berlin,128.0,128.0,0.0,70.0,0.0,58.0,15.0,14.0,49.0,41.0,4.0,5.0,0.0
2020-06-19,Berlin,137.0,136.0,1.0,81.0,0.0,56.0,10.0,24.0,48.0,40.0,9.0,6.0,0.0
2020-06-20,Berlin,34.0,34.0,0.0,19.0,0.0,15.0,1.0,8.0,12.0,11.0,2.0,0.0,0.0
2020-06-21,Berlin,20.0,20.0,0.0,13.0,0.0,7.0,3.0,7.0,8.0,1.0,1.0,0.0,0.0
2020-06-22,Berlin,63.0,63.0,0.0,30.0,0.0,33.0,3.0,13.0,15.0,27.0,5.0,0.0,0.0
2020-06-23,Berlin,69.0,69.0,0.0,29.0,0.0,40.0,6.0,5.0,23.0,30.0,3.0,2.0,0.0
2020-06-24,Berlin,57.0,57.0,0.0,33.0,0.0,24.0,6.0,5.0,18.0,24.0,2.0,2.0,0.0
2020-06-25,Berlin,61.0,60.0,1.0,33.0,0.0,28.0,5.0,9.0,16.0,17.0,11.0,3.0,0.0
2020-06-26,Berlin,43.0,43.0,0.0,31.0,0.0,12.0,4.0,9.0,12.0,16.0,1.0,1.0,0.0
2020-06-27,Berlin,17.0,17.0,0.0,9.0,0.0,8.0,2.0,2.0,8.0,4.0,1.0,0.0,0.0
2020-06-28,Berlin,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2020-06-29,Berlin,53.0,50.0,3.0,19.0,0.0,34.0,2.0,5.0,20.0,16.0,8.0,2.0,0.0
2020-06-30,Berlin,35.0,34.0,1.0,19.0,0.0,16.0,2.0,0.0,11.0,14.0,5.0,3.0,0.0
2020-07-01,Berlin,46.0,45.0,1.0,23.0,0.0,23.0,0.0,0.0,17.0,18.0,4.0,7.0,0.0
2020-07-02,Berlin,57.0,56.0,1.0,21.0,0.0,36.0,1.0,7.0,25.0,21.0,3.0,0.0,0.0
2020-07-03,Berlin,41.0,41.0,0.0,25.0,0.0,16.0,2.0,3.0,17.0,19.0,0.0,0.0,0.0
2020-07-04,Berlin,31.0,31.0,0.0,20.0,0.0,11.0,4.0,1.0,16.0,9.0,1.0,0.0,0.0
2020-07-05,Berlin,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-07-06,Berlin,33.0,31.0,2.0,16.0,0.0,17.0,4.0,3.0,6.0,14.0,3.0,3.0,0.0
2020-07-07,Berlin,37.0,37.0,0.0,14.0,0.0,23.0,2.0,4.0,15.0,12.0,4.0,0.0,0.0
2020-07-08,Berlin,46.0,46.0,0.0,22.0,0.0,24.0,2.0,10.0,15.0,16.0,3.0,0.0,0.0
2020-07-09,Berlin,33.0,33.0,0.0,19.0,0.0,14.0,1.0,3.0,14.0,13.0,2.0,0.0,0.0
2020-07-10,Berlin,33.0,32.0,1.0,14.0,0.0,19.0,2.0,4.0,13.0,9.0,2.0,3.0,0.0
2020-07-11,Berlin,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
2020-07-12,Berlin,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-07-13,Berlin,27.0,27.0,0.0,11.0,0.0,16.0,0.0,1.0,12.0,14.0,0.0,0.0,0.0
2020-07-14,Berlin,25.0,25.0,0.0,12.0,0.0,13.0,1.0,4.0,10.0,10.0,0.0,0.0,0.0
2020-07-15,Berlin,24.0,24.0,0.0,17.0,0.0,7.0,1.0,5.0,9.0,7.0,2.0,0.0,0.0
2020-07-16,Berlin,17.0,17.0,0.0,7.0,0.0,10.0,1.0,0.0,8.0,6.0,0.0,2.0,0.0
2020-07-17,Berlin,21.0,21.0,0.0,12.0,0.0,9.0,0.0,3.0,7.0,7.0,3.0,1.0,0.0
2020-07-18,Berlin,19.0,19.0,0.0,15.0,0.0,4.0,2.0,1.0,6.0,6.0,0.0,4.0,0.0
2020-07-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-20,Berlin,31.0,31.0,0.0,15.0,0.0,16.0,2.0,0.0,13.0,11.0,4.0,1.0,0.0
2020-07-21,Berlin,33.0,33.0,0.0,18.0,0.0,15.0,1.0,2.0,18.0,10.0,1.0,1.0,0.0
2020-07-22,Berlin,27.0,27.0,0.0,11.0,0.0,16.0,0.0,1.0,12.0,11.0,3.0,0.0,0.0
2020-07-23,Berlin,47.0,47.0,0.0,20.0,0.0,27.0,2.0,3.0,17.0,19.0,5.0,1.0,0.0
2020-07-24,Berlin,61.0,57.0,0.0,29.0,0.0,32.0,2.0,4.0,30.0,24.0,1.0,0.0,0.0
2020-07-25,Berlin,19.0,18.0,0.0,9.0,0.0,10.0,0.0,0.0,9.0,8.0,2.0,0.0,0.0
